group_id	group_size	unique_text_count	majority_text_count	majority_text_ratio
00188	30	1	30	1.000000
00189	30	1	30	1.000000
00190	30	1	30	1.000000
00193	30	1	30	1.000000
00196	30	1	30	1.000000
00197	30	1	30	1.000000
00198	30	1	30	1.000000
00200	30	1	30	1.000000
00201	30	1	30	1.000000
00202	30	1	30	1.000000
00204	30	1	30	1.000000
00206	30	1	30	1.000000
00207	30	1	30	1.000000
00210	30	1	30	1.000000
00211	30	1	30	1.000000
00213	30	1	30	1.000000
00215	30	1	30	1.000000
00216	30	1	30	1.000000
00218	30	1	30	1.000000
00219	30	1	30	1.000000
00220	30	1	30	1.000000
00223	30	1	30	1.000000
00227	30	1	30	1.000000
00229	30	1	30	1.000000
00233	30	1	30	1.000000
00235	30	1	30	1.000000
00236	30	1	30	1.000000
00241	30	1	30	1.000000
00242	30	1	30	1.000000
00245	30	1	30	1.000000
00247	30	1	30	1.000000
00258	30	1	30	1.000000
00259	30	1	30	1.000000
00260	30	1	30	1.000000
00262	30	1	30	1.000000
00263	30	1	30	1.000000
00265	30	1	30	1.000000
00267	30	1	30	1.000000
00268	30	1	30	1.000000
00269	30	1	30	1.000000
00271	30	1	30	1.000000
00272	30	1	30	1.000000
00274	30	1	30	1.000000
00276	30	1	30	1.000000
00279	30	1	30	1.000000
00281	30	1	30	1.000000
00285	30	1	30	1.000000
00286	30	1	30	1.000000
00287	30	1	30	1.000000
00288	30	1	30	1.000000
00290	30	1	30	1.000000
00291	30	1	30	1.000000
00293	30	1	30	1.000000
00296	30	1	30	1.000000
00299	30	1	30	1.000000
00300	30	1	30	1.000000
00301	30	1	30	1.000000
00304	30	1	30	1.000000
00305	30	1	30	1.000000
00306	30	1	30	1.000000
00307	30	1	30	1.000000
00308	30	1	30	1.000000
00309	30	1	30	1.000000
00310	30	1	30	1.000000
00311	30	1	30	1.000000
00315	30	1	30	1.000000
00316	30	1	30	1.000000
00317	30	1	30	1.000000
00319	30	1	30	1.000000
00320	30	1	30	1.000000
00321	30	1	30	1.000000
00322	30	1	30	1.000000
00323	30	1	30	1.000000
00325	30	1	30	1.000000
00326	30	1	30	1.000000
00329	30	1	30	1.000000
00333	30	1	30	1.000000
00334	30	1	30	1.000000
00337	30	1	30	1.000000
00338	30	1	30	1.000000
00339	30	1	30	1.000000
00340	30	1	30	1.000000
00341	30	1	30	1.000000
00342	30	1	30	1.000000
00346	30	1	30	1.000000
00347	30	1	30	1.000000
00348	30	1	30	1.000000
00349	30	1	30	1.000000
00350	30	1	30	1.000000
00351	30	1	30	1.000000
00352	30	1	30	1.000000
00354	30	1	30	1.000000
00355	30	1	30	1.000000
00357	30	1	30	1.000000
00359	30	1	30	1.000000
00363	30	1	30	1.000000
00365	30	1	30	1.000000
00366	30	1	30	1.000000
00367	30	1	30	1.000000
00368	30	1	30	1.000000
00369	30	1	30	1.000000
00370	30	1	30	1.000000
00371	30	1	30	1.000000
00376	30	1	30	1.000000
00377	30	1	30	1.000000
00378	30	1	30	1.000000
00379	30	1	30	1.000000
00382	30	1	30	1.000000
00383	30	1	30	1.000000
00384	30	1	30	1.000000
00385	30	1	30	1.000000
00386	30	1	30	1.000000
00389	30	1	30	1.000000
00390	30	1	30	1.000000
00392	30	1	30	1.000000
00393	30	1	30	1.000000
00395	30	1	30	1.000000
00396	30	1	30	1.000000
00397	30	1	30	1.000000
00398	30	1	30	1.000000
00399	30	1	30	1.000000
00402	30	1	30	1.000000
00403	30	1	30	1.000000
00404	30	1	30	1.000000
00407	30	1	30	1.000000
00409	30	1	30	1.000000
00410	30	1	30	1.000000
00413	30	1	30	1.000000
00417	30	1	30	1.000000
00421	30	1	30	1.000000
00422	30	1	30	1.000000
00424	30	1	30	1.000000
00425	30	1	30	1.000000
00426	30	1	30	1.000000
00428	30	1	30	1.000000
00430	30	1	30	1.000000
00431	30	1	30	1.000000
00432	30	1	30	1.000000
00433	30	1	30	1.000000
00435	30	1	30	1.000000
00436	30	1	30	1.000000
00438	30	1	30	1.000000
00439	30	1	30	1.000000
00440	30	1	30	1.000000
00441	30	1	30	1.000000
00442	30	1	30	1.000000
00444	30	1	30	1.000000
00445	30	1	30	1.000000
00446	30	1	30	1.000000
00447	30	1	30	1.000000
00449	30	1	30	1.000000
00450	30	1	30	1.000000
00453	30	1	30	1.000000
00456	30	1	30	1.000000
00457	30	1	30	1.000000
00459	30	1	30	1.000000
00460	30	1	30	1.000000
00461	30	1	30	1.000000
00462	30	1	30	1.000000
00463	30	1	30	1.000000
00465	30	1	30	1.000000
00466	30	1	30	1.000000
00467	30	1	30	1.000000
00469	30	1	30	1.000000
00470	30	1	30	1.000000
00471	30	1	30	1.000000
00472	30	1	30	1.000000
00474	30	1	30	1.000000
00476	30	1	30	1.000000
00477	30	1	30	1.000000
00479	30	1	30	1.000000
00481	30	1	30	1.000000
