group_id	group_size	unique_text_count	majority_text_count	majority_text_ratio
06543	30	1	30	1.000000
06554	30	1	30	1.000000
06558	30	1	30	1.000000
06560	30	1	30	1.000000
06570	30	1	30	1.000000
06610	30	1	30	1.000000
06651	20	1	20	1.000000
06654	30	1	30	1.000000
06661	30	1	30	1.000000
06665	30	1	30	1.000000
06666	30	1	30	1.000000
06676	30	1	30	1.000000
06678	28	1	28	1.000000
06681	30	1	30	1.000000
06693	30	1	30	1.000000
06694	30	1	30	1.000000
06698	30	1	30	1.000000
06707	30	1	30	1.000000
06725	30	1	30	1.000000
06729	30	1	30	1.000000
06731	30	1	30	1.000000
06732	30	1	30	1.000000
06738	30	1	30	1.000000
06743	30	1	30	1.000000
06746	30	1	30	1.000000
06780	30	1	30	1.000000
06797	30	1	30	1.000000
06802	30	1	30	1.000000
06808	30	1	30	1.000000
06817	30	1	30	1.000000
06830	30	1	30	1.000000
06841	30	1	30	1.000000
06846	30	1	30	1.000000
06851	30	1	30	1.000000
06867	30	1	30	1.000000
06869	30	1	30	1.000000
06875	30	1	30	1.000000
06878	30	1	30	1.000000
06881	30	1	30	1.000000
06887	30	1	30	1.000000
06896	30	1	30	1.000000
06899	30	1	30	1.000000
06905	30	1	30	1.000000
06917	30	1	30	1.000000
06918	30	1	30	1.000000
06925	30	1	30	1.000000
06944	30	1	30	1.000000
06972	30	1	30	1.000000
06985	30	1	30	1.000000
06986	30	1	30	1.000000
06987	30	1	30	1.000000
06992	30	1	30	1.000000
07003	30	1	30	1.000000
07016	30	1	30	1.000000
07019	30	1	30	1.000000
07042	30	1	30	1.000000
07051	30	1	30	1.000000
07052	30	1	30	1.000000
07054	30	1	30	1.000000
07070	30	1	30	1.000000
07073	30	1	30	1.000000
07078	30	1	30	1.000000
07096	30	1	30	1.000000
07098	30	1	30	1.000000
07112	30	1	30	1.000000
07113	30	1	30	1.000000
07114	30	1	30	1.000000
07124	30	1	30	1.000000
07138	30	1	30	1.000000
07148	30	1	30	1.000000
07156	30	1	30	1.000000
